index,subject,verb,object,start,end,subj_dep,subj_tag,obj_dep,obj_tag,Document,clean_verbs,clean_objs
290693,scientists,to watch,brain,665,684,nsubj,NNS,dobj,NN,8837,watch,brain
290964,you,'ve called,women,194,207,nsubj,PRP,dobj,NNS,8846,call,woman
290984,woman,hates,men,392,395,nsubj,NN,dobj,NNS,8847,hate,man
291030,who,left,children,280,287,nsubj,WP,dobj,NNS,8849,leave,child
291044,mother,can love,children,749,763,nsubj,NN,dobj,NNS,8849,love,child
291106,you,'ve called,women,1037,1041,nsubj,PRP,dobj,NNS,8850,call,woman
291133,that,employs,journalists,1879,1889,nsubj,WDT,dobj,NNS,8850,employ,journalist
291264,i,asked,academics,52,54,nsubj,PRP,dobj,NNS,8854,ask,academic
291433,that,advises,consumers,937,949,nsubj,WDT,dobj,NNS,8855,advise,consumer
291792,we,need,ground,1353,1359,nsubj,PRP,dobj,NN,8859,need,grind
291873,barrage,prompted,editor,348,371,nsubj,NN,dobj,NNP,8862,prompt,editor
291878,tyrone harris,identified,victim,572,576,nsubj,NNP,dobj,NN,8862,identify,victim
292059,that,will scare,voters,138,156,nsubj,WDT,dobj,NNS,8866,scare,voter
292064,efforts,have led,republicans,269,277,nsubj,NNS,dobj,NNPS,8866,lead,republican
292114,who,believe,women,1304,1327,nsubj,WP,dobj,NNS,8866,believe,woman
292137,approach,would alienate,women,2315,2340,nsubj,NN,dobj,NNS,8866,alienate,woman
292140,shift,have been accusing,republicans,2355,2373,nsubj,NN,dobj,NNPS,8866,accuse,republican
292145,that,will hurt,republicans,2382,2415,nsubj,WDT,dobj,NNPS,8866,hurt,republican
292296,she,doesn't need,voters,3244,3249,nsubj,PRP,dobj,NNS,8868,need,voter
292365,general douglas macarthur,demanded,authority,545,577,nsubj,NNP,dobj,NN,8870,demand,authority
292414,officials,are threatening,reporters,53,58,nsubj,NNS,dobj,NNS,8873,threaten,reporter
292518,he,'d called,cops,1463,1478,nsubj,PRP,dobj,NNS,8875,call,cop
292524,people,call,cops,1523,1534,nsubj,NNS,dobj,NNS,8875,call,cop
292633,universities,treat,students,125,147,nsubj,NNS,dobj,NNS,8878,treat,student
292637,i,challenge,students,302,305,nsubj,PRP,dobj,NNS,8878,challenge,student
292674,i,ask,students,1121,1124,nsubj,PRP,dobj,NNS,8878,ask,student
292822,everyone,loves,friends,1842,1845,nsubj,NN,dobj,NNS,8881,love,friend
292886,he,infuriated,conservatives,1164,1180,nsubj,PRP,dobj,NNS,8882,infuriate,conservative
293031,he,would use,authority,4559,4568,nsubj,PRP,dobj,NN,8882,use,authority
293221,i,married,man,992,1018,nsubj,PRP,dobj,NN,8884,marry,man
293399,series,follows,soldier,287,294,nsubj,NN,dobj,NN,8887,follow,soldier
293610,that,serve,travelers,195,201,nsubj,WDT,dobj,NNS,8890,serve,traveler
293748,they,need,applicants,1245,1277,nsubj,PRP,dobj,NNS,8892,need,applicant
293770,i,begrudge,employers,1731,1743,nsubj,PRP,dobj,NNS,8892,begrudge,employer
293781,who,hire,workers,2064,2068,nsubj,WP,dobj,NNS,8892,hire,worker
293800,you,finding,person,2626,2641,nsubj,PRP,dobj,NN,8892,find,person
294376,you,respect,artist,4114,4124,nsubj,PRP,dobj,NN,8900,respect,artist
294501,russians,should distrust,liberals,3219,3241,nsubj,NNPS,dobj,NNS,8901,distrust,liberal
294571,he,accepting,authority,5275,5289,nsubj,PRP,dobj,NN,8901,accept,authority
294572,kadyrov,accepting,authority,5275,5289,nsubj,NNP,dobj,NN,8901,accept,authority
294599,i,interviewed,partners,6077,6085,nsubj,PRP,dobj,NNS,8901,interview,partner
294818,they,would defend,allies,2651,2667,nsubj,PRP,dobj,NNS,8903,defend,ally
294922,pew pollsters,asked,citizens,6242,6249,nsubj,NNS,dobj,NNS,8903,ask,citizen
295069,he,called,superiors,10591,10599,nsubj,PRP,dobj,NNS,8903,call,superior
295162,consequences,will follow,americans,13768,13786,nsubj,NNS,dobj,NNPS,8903,follow,american
295244,they,found,scapegoat,2490,2493,nsubj,PRP,dobj,NN,8904,find,scapegoat
295263,they,trusted,person,2985,2999,nsubj,PRP,dobj,NN,8904,trust,person
295418,i,reassured,friend,2000,2011,nsubj,PRP,dobj,NN,8906,reassure,friend
295835,them,to trust,scientists,594,620,nsubj,PRP,dobj,NNS,8917,trust,scientist
295844,discovery,interview,expert,869,895,nsubj,NNP,dobj,NN,8917,interview,expert
295851,week producers,have misled,scientists,1081,1087,nsubj,NNS,dobj,NNS,8917,mislead,scientist
295853,this,prompted,friend,1145,1148,nsubj,DT,dobj,NN,8917,prompt,friend
295934,maggie,kicks,husband,1760,1788,nsubj,NNP,dobj,NN,8918,kick,husband
295939,who,might be missing,pal,1883,1905,nsubj,WP,dobj,NN,8918,miss,pal
296181,he,instructed,nurses,1864,1866,nsubj,PRP,dobj,NNS,8920,instruct,nurse
296229,we,observed,nurses,2789,2793,nsubj,PRP,dobj,NNS,8920,observe,nurse
296274,hospital,refused,parents,4017,4026,nsubj,NN,dobj,NNS,8920,refuse,parent
296278,it,leaves,patients,4088,4126,nsubj,PRP,dobj,NNS,8920,leave,patient
296329,it,leaves,patients,5243,5260,nsubj,PRP,dobj,NNS,8920,leave,patient
296448,professor,blaming,students,1609,1616,nsubj,NN,dobj,NNS,8924,blame,student
296454,me,identify,professors,1750,1759,nsubj,PRP,dobj,NNS,8924,identify,professor
296456,i,found,mentor,1783,1788,nsubj,PRP,dobj,NN,8924,find,mentor
296474,i,found,mentors,2024,2043,nsubj,PRP,dobj,NNS,8924,find,mentor
296557,states,hold,prisoners,875,884,nsubj,NNP,dobj,NNS,8925,hold,prisoner
296844,that,didn't stop,fans,67,73,nsubj,DT,dobj,NNS,8930,stop,fan
296868,edison,supervised,workers,773,778,nsubj,NNP,dobj,NNS,8930,supervise,worker
297102,i,understand,women,2350,2383,nsubj,PRP,dobj,NNS,8933,understand,woman
297172,land,followed,passengers,999,1006,nsubj,NN,dobj,NNS,8934,follow,passenger
297235,unemployment benefits,pay,workers,1398,1413,nsubj,NNS,dobj,NNS,8935,pay,worker
297304,you,'re using,god,413,426,nsubj,PRP,dobj,NNP,8937,use,god
297399,who,criticized,governor,3078,3104,nsubj,WP,dobj,NN,8937,criticize,governor
297477,he,confronts,men,24,41,nsubj,PRP,dobj,NNS,8938,confront,man
297537,he,hired,guys,1613,1615,nsubj,PRP,dobj,NNS,8939,hire,guy
297571,who,called,organizer,2423,2435,nsubj,WP,dobj,NN,8939,call,organizer
297581,we,won't be calling,organizer,2630,2643,nsubj,PRP,dobj,NN,8939,call,organizer
297765,people,should consult,doctors,2091,2142,nsubj,NNS,dobj,NNS,8941,consult,doctor
297920,we,will be urging,supporters,3388,3394,nsubj,PRP,dobj,NNS,8943,urge,supporter
297994,i,applaud,president,5056,5074,nsubj,PRP,dobj,NNP,8943,applaud,president
298161,message,commanded,professor,187,196,nsubj,NN,dobj,NN,8945,command,professor
298325,i,asked,students,706,716,nsubj,PRP,dobj,NNS,8946,ask,student
298361,cult,encourages,teachers,1636,1643,nsubj,NN,dobj,NNS,8946,encourage,teacher
298365,it,destroys,students,1682,1691,nsubj,PRP,dobj,NNS,8946,destroy,student
298399,i,alienated,collaborators,2523,2531,nsubj,PRP,dobj,NNS,8946,alienate,collaborator
298402,i,treated,partner,2565,2575,nsubj,PRP,dobj,NN,8946,treat,partner
298447,who,can treat,patients,1673,1692,nsubj,WP,dobj,NNS,8947,treat,patient
298559,i,treat,children,1648,1654,nsubj,PRP,dobj,NNS,8948,treat,child
298561,i,treat,children,1667,1670,nsubj,PRP,dobj,NNS,8948,treat,child
298747,i,was honoring,wife,1412,1434,nsubj,PRP,dobj,NN,8951,honor,wife
299214,i,trust,women,2579,2581,nsubj,PRP,dobj,NNS,8956,trust,woman
299605,obama,challenges,skeptics,2842,2845,nsubj,NNP,dobj,NNS,8961,challenge,skeptic
299783,states,protect,employees,656,664,nsubj,NNS,dobj,NNS,8964,protect,employee
300002,efforts,have led,republicans,1287,1295,nsubj,NNS,dobj,NNPS,8969,lead,republican
300013,that,please,republicans,1711,1725,nsubj,WDT,dobj,NNPS,8969,please,republican
300069,county officials,are prosecuting,reporters,58,65,nsubj,NNS,dobj,NNS,8970,prosecute,reporter
300081,police,arrested,reporters,370,373,nsubj,NNS,dobj,NNS,8970,arrest,reporter
300090,police,harassed,reporters,71,78,nsubj,NNS,dobj,NNS,8971,harass,reporter
300167,it,doesn't stop,students,387,391,nsubj,PRP,dobj,NNS,8974,stop,student
300255,that,admits,students,1911,1969,nsubj,WDT,dobj,NNS,8976,admit,student
300256,action,favoring,students,1911,1980,nsubj,NN,dobj,NNS,8976,favor,student
300311,trump,has humiliated,politicians,566,581,nsubj,NNP,dobj,NNS,8977,humiliate,politician
300413,media,noticed,men,901,920,nsubj,NNS,dobj,NNS,8980,notice,man
300414,protesters,noticed,men,901,920,conj,NNS,dobj,NNS,8980,notice,man
300416,they,were protecting,reporters,959,966,nsubj,PRP,dobj,NNS,8980,protect,reporter
300668,that,injured,mayors,714,741,nsubj,WDT,dobj,NNS,8984,injure,mayor
300701,israel,treats,terrorists,1444,1469,nsubj,NNP,dobj,NNS,8984,treat,terrorist
300711,they,kill,jews,1640,1652,nsubj,PRP,dobj,NNPS,8984,kill,jew
300852,poll,asked,voters,70,76,nsubj,NN,dobj,NNS,8988,ask,voter
300917,director edgar wright,left,man,2124,2141,nsubj,NNP,dobj,NNP,8989,leave,man
301129,who,had supervised,inmates,383,390,nsubj,WP,dobj,NNS,8994,supervise,inmate
301305,donors,are bribing,politicians,2850,2882,nsubj,NNS,dobj,NNS,8998,bribe,politician
301306,interests,are bribing,politicians,2850,2882,conj,NNS,dobj,NNS,8998,bribe,politician
301498,government,to prosecute,police officers,1056,1083,nsubj,NN,dobj,NNS,9003,prosecute,police officer
301542,what,'s hurting,blacks,1928,1941,nsubj,WP,dobj,NNS,9003,hurt,black
301764,class universities,attract,students,1231,1266,nsubj,NNS,dobj,NNS,9006,attract,student
301820,which,doesn't protect,students,205,228,nsubj,WDT,dobj,NNS,9009,protect,student
301823,wisconsin,protects,students,250,278,nsubj,NNP,dobj,NNS,9009,protect,student
301941,we,will kill,brother,1402,1409,nsubj,PRP,dobj,NN,9014,kill,brother
301963,distinction,left,supporters,206,210,nsubj,NN,dobj,NNS,9015,leave,supporter
302296,you,’re killing,babies,190,194,nsubj,PRP,dobj,NNS,9021,kill,baby
302325,beau biden,had encouraged,father,601,640,nsubj,NNP,dobj,NN,9022,encourage,father
302329,he,is asking,allies,674,678,nsubj,PRP,dobj,NNS,9022,ask,ally
302377,who,hate,christians,2027,2054,nsubj,WP,dobj,NNPS,9022,hate,christian
302403,it,execute,inmates,0,24,nsubj,PRP,dobj,NNS,9023,execute,inmate
302437,representatives,use,coal miners,0,21,nsubj,NNS,dobj,NNS,9025,use,coal miner
302515,sheriff,arrest,drug dealer,115,141,nsubj,NN,dobj,NN,9028,arrest,drug dealer
302614,i,invited,friends,651,656,nsubj,PRP,dobj,NNS,9031,invite,friend
302805,us businesses,needed,customers,913,931,nsubj,NNS,dobj,NNS,9033,need,customer
302867,outsiders,could rape,women,816,822,nsubj,NNS,dobj,NNS,9034,rape,woman
302887,police,frisk,man,601,611,nsubj,NNS,dobj,NN,9035,frisk,man
302888,mother,confronted,police officer,657,669,nsubj,NN,dobj,NN,9035,confront,police officer
302982,beefing,will push,employers,1461,1484,csubj,VBG,dobj,NNS,9036,push,employer
302993,they,interviewed,managers,1709,1716,nsubj,PRP,dobj,NNS,9036,interview,manager
303078,i,wouldn't call,man,328,333,nsubj,PRP,dobj,NNP,9038,call,man
303130,you,’re killing,babies,1002,1006,nsubj,PRP,dobj,NNS,9039,kill,baby
303157,fiorina,reminded,voters,1681,1704,nsubj,NNP,dobj,NNS,9039,remind,voter
303202,prosecutors,can threaten,defendants,490,494,nsubj,NNS,dobj,NNS,9040,threaten,defendant
303205,it,brutalizes,defendants,550,555,nsubj,PRP,dobj,NNS,9040,brutalize,defendant
303246,i,befriended,man,78,86,nsubj,PRP,dobj,NN,9042,befriend,man
303265,which,led,experts,299,322,nsubj,WDT,dobj,NNS,9043,lead,expert
303308,slogans,encourage,kids,483,486,nsubj,NNS,dobj,NNS,9044,encourage,kid
303372,we,need,president,1904,1920,nsubj,PRP,dobj,NN,9045,need,president
303374,he,called,terrorists,1904,1946,nsubj,PRP,dobj,NNS,9045,call,terrorist
303387,who,killed,men,2237,2289,nsubj,WP,dobj,NNS,9045,kill,man
303526,she,befriended,girl,1060,1066,nsubj,PRP,dobj,NN,9052,befriend,girl
303539,charlotte,seduced,brother,1540,1581,nsubj,NNP,dobj,NN,9052,seduce,brother
303570,bethany young,killed,nurse,2759,2768,nsubj,NNP,dobj,NN,9052,kill,nurse
303590,that,killed,police officers,0,14,nsubj,WDT,dobj,NNS,9054,kill,police officer
303632,taylor swift,convinced,wife,1042,1046,nsubj,NNP,dobj,NN,9055,convince,wife
303652,we,should deport,immigrants,516,527,nsubj,PRP,dobj,NNS,9056,deport,immigrant
303730,you,block,actors,1685,1702,nsubj,PRP,dobj,NNS,9057,block,actor
303746,i,respected,writer,2005,2010,nsubj,PRP,dobj,NN,9057,respect,writer
303783,he,considers,friend,406,425,nsubj,PRP,dobj,NN,9058,consider,friend
303861,he,deports,parents,1055,1083,nsubj,PRP,dobj,NNS,9059,deport,parent
303908,employers,are hiring,applicant,759,777,nsubj,NNS,dobj,NN,9060,hire,applicant
303911,us,should deport,immigrants,32,51,nsubj,NNP,dobj,NNS,9061,deport,immigrant
303915,he,loves,immigrants,142,154,nsubj,PRP,dobj,NNS,9061,love,immigrant
304234,he,will deport,immigrants,195,216,nsubj,PRP,dobj,NNS,9064,deport,immigrant
304235,immigration,is hurting,workers,218,244,nsubj,NN,dobj,NNS,9064,hurt,worker
304236,immigration,is hurting,workers,218,244,conj,NN,dobj,NNS,9064,hurt,worker
304238,you,ask,voters,246,265,nsubj,PRP,dobj,NNS,9064,ask,voter
304425,he,asked,followers,205,214,nsubj,PRP,dobj,NNS,9067,ask,follower
304732,sales,did interview,women,1565,1569,nsubj,NNS,dobj,NNS,9074,interview,woman
304782,deworming,treats,children,125,151,csubj,VBG,dobj,NNS,9075,treat,child
304835,employers,to pay,workers,541,555,nsubj,NNS,dobj,NNS,9076,pay,worker
304838,they,'ve hired,workers,586,625,nsubj,PRP,dobj,NNS,9076,hire,worker
304848,he,doesn't trust,businessmen,927,944,nsubj,PRP,dobj,NNS,9076,trust,businessman
304902,what,angered,employees,837,876,nsubj,WP,dobj,NNS,9077,anger,employee
304982,she,visited,father,72,88,nsubj,PRP,dobj,NN,9078,visit,father
305015,amazon,treats,workers,1015,1025,nsubj,NNP,dobj,NNS,9078,treat,worker
305016,'s,not forget,workers,1027,1033,nsubj,PRP,dobj,NNS,9078,forget,worker
305038,technology companies,don't hire,employees,603,623,nsubj,NNS,dobj,NNS,9079,hire,employee
305127,taran,finds,man,1565,1572,nsubj,NNP,dobj,NN,9081,find,man
305165,sides,to find,ground,207,217,nsubj,NNS,dobj,NN,9082,find,grind
305245,criminalizing,punish,workers,2302,2311,csubj,VBG,dobj,NNS,9082,punish,worker
305329,thai government,considering,terrorists,287,294,nsubj,NN,dobj,NNS,9086,consider,terrorist
305575,most,punish,immigrants,643,649,nsubj,JJS,dobj,NNS,9092,punish,immigrant
305612,it,punishes,immigrants,1697,1700,nsubj,PRP,dobj,NNS,9092,punish,immigrant
305669,new black,exposed,americans,255,260,nsubj,NNP,dobj,NNPS,9094,expose,american
305728,they,find,adult,449,477,nsubj,PRP,dobj,NN,9096,find,adult
305753,it,protect,americans,149,158,nsubj,PRP,dobj,NNPS,9097,protect,american
305968,we,accept,patients,1294,1299,nsubj,PRP,dobj,NNS,9101,accept,patient
306143,he,hit,child,1283,1293,nsubj,PRP,dobj,NN,9106,hit,child
306366,iran,can force,inspectors,958,980,nsubj,NNP,dobj,NNS,9111,force,inspector
306406,death panels,taught,americans,2124,2128,nsubj,NNS,dobj,NNPS,9111,teach,american
306479,that,followed,offenders,460,502,nsubj,WDT,dobj,NNS,9117,follow,offender
306602,teachers,evaluating,students,400,428,nsubj,NNS,dobj,NNS,9120,evaluate,student
306606,they,tested,students,558,568,nsubj,PRP,dobj,NNS,9120,test,student
306784,we,hate,jews,424,475,nsubj,PRP,dobj,NNPS,9126,hate,jew
306804,who,calls,expert,391,401,nsubj,WP,dobj,NN,9127,call,expert
306938,year increase,could leave,americans,2044,2062,nsubj,NN,dobj,NNPS,9129,leave,american
307016,plan,protect,americans,866,877,nsubj,NN,dobj,NNPS,9130,protect,american
307030,you,can’t find,doctor,1161,1172,nsubj,PRP,dobj,NN,9130,find,doctor
307257,we,ask,journalists,1467,1470,nsubj,PRP,dobj,NNS,9135,ask,journalist
307346,he,would leave,wife,660,691,nsubj,PRP,dobj,NN,9137,leave,wife
307472,who,beat,men,360,374,nsubj,WP,dobj,NNS,9140,beat,man
307621,eradication program,has employed,men,705,733,nsubj,NN,dobj,NNS,9143,employ,man
307901,he,criticized,leaders,438,460,nsubj,PRP,dobj,NNS,9156,criticize,leader
307957,they,supported,nuts,1449,1493,nsubj,PRP,dobj,NNP,9157,support,nut
308006,that,forces,women,1158,1172,nsubj,WDT,dobj,NNS,9159,force,woman
308064,buzz,didn't stop,men,1690,1703,nsubj,NN,dobj,NN,9160,stop,man
308082,they,are defending,authority,230,237,nsubj,PRP,dobj,NN,9161,defend,authority
308204,this,has not stopped,opponents,402,408,nsubj,DT,dobj,NNS,9165,stop,opponent
308273,who,disappoint,parents,667,675,nsubj,WP,dobj,NNS,9167,disappoint,parent
308519,trump effect,pushes,republicans,0,28,nsubj,NN,dobj,NNPS,9175,push,republican
308633,i,remember,teacher,2324,2330,nsubj,PRP,dobj,NN,9176,remember,teacher
308637,he,would adopt,orphan,40,74,nsubj,PRP,dobj,NN,9177,adopt,orphan
308638,him,understand,children,83,121,nsubj,PRP,dobj,NNS,9177,understand,child
308741,state,to kill,citizens,411,445,nsubj,NN,dobj,NNS,9180,kill,citizen
309095,hurricane,exposed,culprit,423,432,nsubj,NN,dobj,NN,9193,expose,culprit
309293,corina graif,studied,women,616,637,nsubj,NNP,dobj,NNS,9197,study,woman
309378,it,encourages,mothers,229,252,nsubj,PRP,dobj,NNS,9200,encourage,mother
309390,that,hasn't stopped,tax preparers,415,422,nsubj,DT,dobj,NNS,9200,stop,tax preparer
309502,that,leaves,principal,1791,1795,nsubj,DT,dobj,NN,9202,leave,principal
309706,that,hurt,children,1761,1769,nsubj,WDT,dobj,NNS,9208,hurt,child
309755,cigarettes,prompting,youngsters,625,651,nsubj,NNS,dobj,NNS,9210,prompt,youngster
309809,empowerment,hurts,men,307,311,nsubj,NN,dobj,NNS,9212,hurt,man
309818,that,be hurting,men,437,475,nsubj,WDT,dobj,NNS,9212,hurt,man
309827,bill o'reilly,asked,commentator,695,700,nsubj,NNP,dobj,NN,9212,ask,commentator
309837,men,disrespect,women,902,932,nsubj,NNS,dobj,NNS,9212,disrespect,woman
309900,them,to join,republicans,630,657,nsubj,PRP,dobj,NNPS,9215,join,republican
310229,us,questioning,women,268,306,nsubj,NNP,dobj,NNS,9225,question,woman
310264,it,needs,consumers,631,652,nsubj,PRP,dobj,NNS,9227,need,consumer
310340,he,dismisses,detective,1114,1127,nsubj,PRP,dobj,NNP,9229,dismiss,detective
310409,that,haunts,men,176,191,nsubj,WDT,dobj,NNS,9231,haunt,man
310438,they,hated,women,1178,1185,nsubj,PRP,dobj,NNS,9231,hate,woman
310446,who,raped,girl,1436,1459,nsubj,WP,dobj,NN,9231,rape,girl
310471,society,believe,women,2274,2290,nsubj,NN,dobj,NNS,9231,believe,woman
310518,he,needs,bodyguards,286,301,nsubj,PRP,dobj,NNS,9233,need,bodyguard
310536,biden,has invited,fundraisers,792,829,nsubj,NNP,dobj,NNS,9233,invite,fundraiser
310582,parenthood problem,frustrates,leaders,2158,2167,nsubj,NN,dobj,NNS,9233,frustrate,leader
310708,that,help,workers,91,100,nsubj,DT,dobj,NNS,9238,help,worker
310809,ventilation,can expose,patients,572,598,nsubj,NN,dobj,NNS,9242,expose,patient
310810,lack,can expose,patients,572,598,conj,NN,dobj,NNS,9242,expose,patient
310870,united states,excluded,asians,177,183,nsubj,NNP,dobj,NNPS,9245,exclude,asian
310898,he,called,americans,1226,1232,nsubj,PRP,dobj,NNPS,9245,call,american
310978,amendment,stripped,americans,417,440,nsubj,NNP,dobj,NNPS,9248,strip,american
310979,move,stripped,americans,417,440,conj,NN,dobj,NNPS,9248,strip,american
310982,son duo,killed,police officers,640,656,nsubj,NN,dobj,NNS,9248,kill,police officer
311064,nazis,injured,police officers,466,473,nsubj,NN,dobj,NNS,9250,injure,police officer
311089,he,asked,physician,1566,1576,nsubj,PRP,dobj,NN,9250,ask,physician
311279,he,left,governor,142,163,nsubj,PRP,dobj,NNP,9255,leave,governor
311395,it,encourages,employers,91,98,nsubj,PRP,dobj,NNS,9258,encourage,employer
311446,that,could leave,employers,1469,1473,nsubj,DT,dobj,NNS,9258,leave,employer
311551,men,blamed,culprit,125,143,nsubj,NNS,dobj,NN,9262,blame,culprit
311587,he,surprises,wife,1216,1234,nsubj,PRP,dobj,NN,9262,surprise,wife
311680,jesus,forbids,followers,255,263,nsubj,NNP,dobj,NNS,9264,forbid,follower
311766,ramos,has confronted,politician,301,311,nsubj,NNP,dobj,NN,9265,confront,politician
311868,tyrell,beats,person,721,727,nsubj,NNP,dobj,NN,9266,beat,person
311875,regulators,have banned,executives,19,30,nsubj,NNS,dobj,NNS,9267,ban,executive
311955,leaders,encouraged,americans,486,488,nsubj,NNS,dobj,NNPS,9268,encourage,american
312091,@jesshopp,informed,girlfriends,140,147,nsubj,",",dobj,NNS,9272,inform,girlfriend
312134,virginia,shooting,victims,70,72,nsubj,NNP,dobj,NNS,9274,shoot,victim
312173,girls,stabbed,friend,1249,1272,nsubj,NNS,dobj,NN,9274,stab,friend
312176,that,dupe,victims,1434,1451,nsubj,WDT,dobj,NNS,9274,dupe,victim
312360,he,has used,immigrants,33,42,nsubj,PRP,dobj,NNS,9279,use,immigrant
312368,he,hasn't alienated,fans,200,210,nsubj,PRP,dobj,NNS,9279,alienate,fan
312420,authorities,charged,executives,1981,2020,nsubj,NNS,dobj,NNS,9279,charge,executive
312663,person,hate,jews,515,527,nsubj,NN,dobj,NNPS,9285,hate,jew
313086,shooter,kill,journalists,0,8,nsubj,NN,dobj,NNS,9296,kill,journalist
313104,coverage,can encourage,students,510,535,nsubj,NN,dobj,NNS,9296,encourage,student
313261,it,doesn't employ,workers,518,563,nsubj,PRP,dobj,NNS,9298,employ,worker
313562,one,called,colleagues,26,44,nsubj,CD,dobj,NNS,9305,call,colleague
313577,that,employed,journalists,414,457,nsubj,WDT,dobj,NNS,9305,employ,journalist
